,news_title,news_subtitle,news_article,news_url
1645,"[기획] 코로나19 시대, 일기 다채롭게 쓰는 방법",,"코로나19 시대, 일기 다채롭게 쓰는 방법 '아침에 일어나 온라인 수업을 들었다. 오후엔 숙제하고, 밥 먹고 씻고 잤다….' 요즘 여러분 일기장엔 이 같은 내용만 적혀 있지 않나요? 코로나19로 집에 머무는 시간이 늘면서 도무지 일기 쓸 거리가 없다며 울상인 어린이가 많습니다. 매일 집에만 있다 보니 일상이 비슷하고, 하루를 기록하는 일기장도 볼품없어지는 기분이죠. 실 일기는 거창한 게 아니랍니다. 멋 곳에 놀러 가지 않고도, 친구들과 신나게 뛰놀지 못해도 나만의 방식으로 하루를 나타낼 수 있죠. 코로나19 시대, 텅 빈 일기장을 채울 수 있는 방법을 소개합니다. ◇집에서 특별한 일 만들어봐 요즘 학생들이 일기 쓰기에 어려움을 느끼는 이유는 ‘소재’ 때문입니다. ‘집 콕’ 생활만 하느라 특별한 이야기가 없다는 거죠. 초등학생을 대상으로 일기 쓰기 강연을 하는 박점희 신나는미디어교육 대표는 “밖에 나갈 수 없다면 집에서 새로운 일에 도전해보라”고 조언합니다. 박 대표가 제안한 것은 ‘효도 일기’와 ‘요리 일기’입니다. 효도 일기는 부모님과 할머니, 할아버지께 효도하며 느낀 감정을 기록하는 일기입니다. 아침에 ‘부모님 어깨 10분 동안 주물러 드리기’ 등 구체적인 ‘효도 목록’을 일기장에 적어 보세요. ‘설거지를 하고 빨래를 갰다’처럼 단순히 있었던 일만 나열하지 말고, 효도를 하면서 어떤 기분이었는지, 상대방은 어떤 반응을 보였는지 등 상황과 기분을 구체적으로 적는 게 좋답니다. 요리 일기를 쓰려면 음식을 만들어야겠죠? 오늘 가족과 맛있는 저녁 요리를 해보세요. 조리할 음식 종류부터 필요한 재료와 만드는 방법까지 인터넷을 참고해 직접 계획을 세우세요. 이 과정에서 나눈 대화는 좋은 일기 소재가 된답니다. 박 대표는 “훌륭한 설명글은 읽자마자 누구나 따라 할 수 있을 만큼 쉽게 쓴 것”이라며 “복잡한 요리 과정을 글로 묘하다 보면 어휘력과 논리력을 기를 수 있다”고 말했어요. ◇글이 어렵다면 그림으로 글쓰기에 자신 없다면 그림일기도 좋습니다. 오랜 시간 학생과 그림책 수업을 행해온 이현아 서울 홍릉초 교는 “일기는 나를 비추는 거울”이라며 “꼭 줄글로 쓰지 않아도 된다. 그림·만화·동시 등 편한 방식으로 그날그날 느낀 감정을 기록하는 게 중요하다”고 말합니다. 감정 그림일기는 글쓰기라면 질색하는 친구도 재밌게 할 수 있어요. 오늘 하루 기분을 글이 아닌 캐릭터로 나타내면 되거든요. 기분이 나빴다면 잔뜩 찡그린 모습의 캐릭터를, 방 청소를 열심히 했다면 땀을 뻘뻘 흘리는 모습의 캐릭터를 그리는 거예요. ‘신남이’ ‘버럭이’ ‘까칠이’ 등 이름을 붙이고 말풍선도 달아보세요. “오늘은 평소보다 공부를 더 오래 했다. ‘뿌듯이’가 어깨를 한껏 올린 채 자신만만한 표정으로 서 있다” “몇 달째 내 마음엔 ‘울적이’가 산다. 코로나19로 밖에 나가지 못해 속상하기 때문이다” 처럼요. 이 교는 “‘글로 적기엔 너무 소한가?’ 싶은 감정도 그림으로 표현하면 근한 기록이 된다”며 “감정 일기를 쓰면서 자기 내면을 깊숙이 들여다볼 수 있다”고 말했답니다. ◇매일 보는 신문이 일기가 된다? 어린이조선일보를 활용해 ‘뉴스 일기’를 작성해 보는 건 어떨까요? 박미영 한국NIE협회 대표는 “과학·국제·환경 등 유익한 정보로 가득한 신문은 활용법도 가지각색”이라며 “신문만 꼼꼼히 읽어도 일기장 한 권을 채울 만큼 많은 아이디어를 얻을 수 있다”고 했어요. 우선 ‘뉴스 주인공의 일기’를 써봅시다. 기 주인공의 입장에서 일기를 작성하는 거예요. ‘온라인 수업 시 잠옷을 못 입게 한 미국 학교’ 기를 예로 들어볼까요?〈어린이조선일보 2020년 8월 11일자 2면〉 기의 주인공은 학생과 학교 선생님입니다. 학생 입장에서 ‘원격 수업 때 복장을 제대로 갖춰야만 한다면 어떤 기분일까?’ 적어보세요. 반대로 선생님이 됐다고 가정하고 학생에게 ‘옷차림의 중요성’을 알리세요. 이렇게 하면 한 건을 바라보는 다양한 관점을 이해할 수 있답니다. ‘따라쟁이의 일기’도 재밌어요. 과학 실험 기처럼 어린이조선일보에 실린 여러 콘텐츠를 따라 하고 소감을 적는 거예요. 실험 과정에서 겪은 시행착오를 기록하면 내용이 더 풍성해답니다. 직접 하는 것과 신문에서 보는 게 어떻게 다른지도 잊지 말고 적어보세요.",http://kid.chosun.com/site/data/html_dir/2020/09/09/2020090902712.html
1646,"세계 빈곤 아동, 코로나19 이후 교육 소외 '심각'",,"세이브더칠드런 보고서 1%만 학습… 폭력 2배 늘어 코로나19 확산으로 적절한 교육과 보살핌을 받지 못하는 어린이가 늘어난 것으로 나타났다. 특히 취약 계층일수록 일상에서 어려움을 겪는 아동 비율이 높았다. 국제 구호개발 비영리기구 세이브더칠드런은 10일 이 같은 내용을 담은 '프로젝트 어 제너레이션: 코로나19로 인한 아동 삶의 영향'보고서를 발표했다. 세계 37국 11~17세 아동 8069명, 보호자 1만7565명을 대상 설문조를 분석한 결과다. 빈곤 가정 아동 중 온라인 학습을 위해 인터넷에 접속할 수 있는 학생은 1％에도 못 미쳤다. 전체 아동 3명 중 2명은 봉쇄 조치가 내려지고서 선생님과 연락조차 하지 못하고 있다. 동아프리카와 남아프리카 상황은 더 심각하다. 10명 중 8명이 교와 연락이 끊겼다. 보고서는 ""코로나19는 역상 최악의 교육 비상태를 불렀다""며 ""올해에만 970만 명이 학교로 돌아가지 못할 것""이라고 전망했다. 아동 폭력은 증가했다. 코로나19 태 이후 전체 가구의 32％에서 어린이를 향한 신체적·정서적 폭력이 발생했다. 아동 폭력 신고 건수도 학교가 문을 열었을 때(8％)보다 닫았을 때(17％) 2배 이상 많았다. 코로나19로 인한 일상 변화는 남자아이보다 여자아이가 크게 겪었다. 여아의 63％가 '집안일을 이전보다 더 많이 하고 있다'고 했고, 52％가 '형제자매를 돌보는 데 오랜 시간을 보낸다'고 답했다. 남아는 같은 질문에 각각 43％, 42％가 '그렇다'고 응답했다. 학교에 가지 못하는 기간에 아무 교육도 받지 못한 여아는 20％로, 남아(10％)의 두 배에 달했다. 빈곤 가구의 82％가 코로나19 이후 소득이 감소했다. 이중 93％는 의료 서비스를 이용하거나 의약품을 구매하기도 어려운 것으로 확인됐다. 잉거 애싱 세이브더칠드런 인터내셔널 최고경영자는 ""코로나19로 불평등이 심화했다""며 ""전 세계가 어린이를 보호하기 위해 투자해야 한다""고 밝혔다.",http://kid.chosun.com/site/data/html_dir/2020/09/10/2020091002979.html
1647,빌보드 휩쓴 '위풍당당 K팝',,"한국 대중음악이 세계 최대 음반 시장인 미국에서 유례없는 기록 행을 이어가고 있다. 미국에서 가장 인기 있는 음악 순위를 집계하는 빌보드 싱글차트 '핫 100'에 케이(K)팝 두 팀이 이름을 올렸다. 방탄소년단(BTS)은 2주 연속 1위 자리를 지켰고, 블랙핑크는 K팝 걸그룹 최고 순위인 13위를 기록했다. 빌보드 주요 차트인 핫 100에서 20위 안에 한국 가수 두 팀이 동시에 오른 건 이번이 처음이다. 9일(한국 시각) 빌보드가 집계한 핫 100 순위를 보면, 방탄소년단의 첫 영어 노래인 '다이너마이트'가 지난주에 이어 2주 연속 핫 100의 1위를 차지했다. 핫 100은 음반 판매량, 스트리밍 실적 등 다양한 지표를 종합해 매주 미국에서 가장 랑받은 노래 순위를 알려주는 차트다. 미국 내 라디오 방송 횟수를 집계에 더하기 때문에, 비(非)영어권 노래는 정복하기 어려운 차트다. 다이너마이트는 발매 2주 차(8월 28일∼9월 3일) 미국에서 스트리밍 1750만 회, 디지털 판매량(다운로드) 18만2000건을 기록했다. 미국 내 라디오에서 다이너마이트를 들은 청취자는 1600만 명으로, 지난주보다 38% 늘었다. 블랙핑크도 무서운 기세로 빌보드에서 존재감을 드러내고 있다. 블랙핑크가 지난달 28일 발표한 신곡 '아이스크림'은 K팝 걸그룹 상 최고 순위인 핫 100 13위에 올랐다. 블랙핑크가 팝스타 셀레나 고메스와 함께 작업한 밝은 분위기의 노래로, 발매 첫 주 스트리밍 1830만 회, 음원 다운로드 2만3000회를 달성했다. 앞서 블랙핑크의 '하우 유 라이크 댓'과 '워 캔디'는 핫 100의 33위를 기록했다.",http://kid.chosun.com/site/data/html_dir/2020/09/09/2020090903438.html
1648,"세계 울린 맨발 발레리노, 미국서 꿈 펼친다",,"나이지리아 소년 '앤서니' 영상 SNS서 화제 남아프리카 국제 콩쿠르서 특별상 받아 발레 비욘드 보더스 전액 장학생으로 입학 추적추적 비가 내리는 어느 허름한 공터에서 흑인 소년이 발레 연습에 한창이다. 울퉁불퉁한 시멘트 바닥 위지만 소년은 맨발로 우아하게 점프를 한다. 지난 7월 유튜브·트위터 등 소셜미디어(SNS)에 공개된 이 영상은 조회 수 1500만 회를 넘기며 세계적 화제가 됐다. 영상 속에서 열악한 환경에도 아랑곳하지 않고 춤추던 맨발의 나이지리아 소년이 이제는 미국에서 꿈을 펼치게 됐다. ▶거친 시멘트 바닥과 세찬 비에도 아랑곳하지 않고 춤추는 나이지리아 소년 앤서니 음소마 마두 영상의 한 장면./리프오브댄스아카데미 인스타그램 화면 미국 방송 CNN은 지난 2일(현지 시각) ""나이지리아 소년 앤서니 음소마 마두가 미국에서 장학생으로 발레를 배우게 됐다""고 보도했다. 앤서니의 영상이 많은 람에게 감동을 안기면서 세계 여러 발레 학교가 입학을 제안한 것이다. 앤서니는 영상이 공개되고 참가한 '남아프리카 국제발레콩쿠르'에서 '발레 비욘드 보더스 발레단'이 주는 특별상을 받았다. 이로써 내년부터 이 발레단이 운영하는 무용 학교에 전액 장학생으로 입학해 수업할 자격을 얻었다. 발레 비욘드 보더스는 미국 로스앤젤레스·몬태나 등에서 주로 활동한다. 또 뉴욕에 기반을 둔 '아메리칸 발레 시어터'는 내년 열릴 여름 발레 학교에 앤서니를 초청했다. 코로나19로 앤서니가 미국에 갈 수 있는 길이 막힌 지금은 특별 온라인 화상 수업을 제공하고 있다. 한 아프리카 여행 업체는 앤서니가 대학을 졸업할 때까지 학비를 지원하겠다고 나섰다.",http://kid.chosun.com/site/data/html_dir/2020/09/10/2020091002860.html
1649,괴물 같은 투구… 통쾌한 골… 세계 무대서도 거침없이 날다,,"대한민국 간판 스포츠 스타 3인방이 해외에서 맹활약하고 있습니다. 바로 미국 프로야구 메이저리그 8년 차 류현(33)과 새내기 김광현(32), 유럽 프로축구 손흥민(28)입니다. 각각 어떤 활약을 펼치고 있는지 살펴볼까요? ◆해외에서 맹활약하는 대한민국 스포츠 스타 3인 ◇김광현 경험 많은 메이저리그 루키 세인트루이스 카디널스 소속 왼손 투수 김광현은 류현의 1년 후배이자 지난해 서른이 넘은 나이에 메이저리그에 출한 ‘경험 많은 새내기’입니다. 2007년 SK 와이번스에서 데뷔해 4번의 한국시리즈 우승을 이끌며 SK 역상 최고 투수로 꼽혔죠. 김광현은 KBO 시절 류현의 유일한 라이벌로 꼽히기도 했습니다. 대한민국 야구 국가대표팀 역대 최다 이닝 1위 기록을 보유하고, 베이징 올림픽 금메달과 아시안 게임 금메달에 기여하는 등 10년 넘게 국가대표팀을 이끌었어요. ◇손흥민 차범근을 잇는 최고의 공격수 대한민국 축구 국가대표팀 주장인 손흥민은 잉글랜드 프리미어리그(EPL) 토트넘의 간판 공격수입니다. 16세에 독일 분데스리가 함부르크SV에 스카우트돼 독일로 건너간 손흥민은 2010년 1군에 뽑히며 프로 무대에 첫발을 내디뎠습니다. 이후 분데스리가 상위권 팀인 레버쿠젠에 영입됐고, 여기서도 활약을 거듭해 2015년 잉글랜드 프리미어리그 토트넘에 입성했죠. 5년 계약에 이적료는 3000만 유로(약 404억 원)로 아시아 출신 축구 선수 중에서 최고 이적료를 기록했습니다. 단 한 번 후퇴도 없이 끊임없이 성장한 손흥민은 지난해 한국인 유럽 최다 골 기록을 달성하고 발롱도르(세계 최고 축구 선수에게 주는 상)에서 아시아 선수 중 가장 높은 순위인 22위에 올랐습니다. 현재 최다 골 기록은 9월 기준 134골까지 끌어올렸어요. 매 시즌 성실한 모습을 보여준 손흥민은 지난 10년간 394경기 134골 61도움을 기록하며 세계적인 선수로 발돋움했습니다. 장지현 SBS 해설위원은 “손흥민은 차범근(67)과 함께 대한민국 역대 최고의 공격수”라며 “꾸준히 발전해 유럽 빅리그의 톱클래스로 자리매김했다”고 했습니다. ◇류현 끊임없이 화하는 코리안 몬스터 토론토 블루제이스의 ‘에이스 왼손 투수’ 류현은 한국 프로야구(KBO)에서 메이저리그로 직행한 첫 번째 선수입니다. 지난해엔 동양인 최초로 MLB 평균자책점 1위(2.32) 타이틀을 획득했죠. 2006년 한화 이글스에 입단한 류현은 데뷔 첫해 신인왕과 최우수선수상(MVP)을 석권하며 KBO리그 최고 투수로 떠올랐습니다. 그리고 2012년 LA 다저스와 6년간 3600만 달러(당시 약 390억 원)를 받는 조건으로 메이저리그에 출했습니다. 지난해 12월에는 토론토 블루제이스와 4년간 8000만 달러(약 926억 원)의 계약을 체결했는데, 이는 역대 미국에 출한 한국 투수 중 최고 금액입니다. 종전 최대 규모 계약은 ‘코리안 특급’ 박찬호(47)가 2001년 말 텍스 레인저스와 행한 5년간 6500만 달러였습니다. 타자를 압도하는 피칭으로 ‘괴물 투수’ ‘코리안 몬스터’로 불리는 류현은 제구력, 운영 능력, 체력을 모두 갖춘 투수로 평가받습니다. 올 시즌 9경기에서 3승 1패 평균자책점 3.19를 기록하고 있죠. 메이저리그 전문가 송재우 MBC스포츠플러스 해설위원은 류현을 ‘끊임없이 화하는 선수’라고 평했습니다. 그는 “국내에서 이미 ‘완성형 투수’였는데 미국에서도 날로 발전하는 모습을 보여준다”며 극찬했죠.",http://kid.chosun.com/site/data/html_dir/2020/09/10/2020091003010.html
1650,26초 만에 억 단위 암산… 세계 최강 '인간 계산기',,"여러분은 계산기 없이 '7억5839만3628과 59'를 곱할 수 있나요? 인도에 이런 복잡한 계산을 겨우 26초 만에 해내는 람이 있대요. 미국 방송 CNN은 1일(현지 시각) 인도인 닐라칸타 바누 프라카슈(20·  )가 지난달 15일 영국 런던에서 열린 세계암산챔피언 선발 대회에서 아시아인 최초로 우승했다고 보도했어요. 프라카슈는 1초에 곱셈, 나눗셈 같은 연산을 12번이나 할 수 있는데, 이는 보통 람보다 10배 빠른 속도라고 해요. 프라카슈는 5세 꼬마였던 15년 전에 촌의 스쿠터에 탔다가 트럭과 충돌하면서 도로에 머리를 세게 부딪힌 일이 있어요. 머리뼈가 부러져 수술을 여러 번 했고 85바늘이나 꿰맸죠. 병원에 누워 1년을 보내는 동안, 프라카슈는 체스를 배우고 퍼즐을 풀었다고 해요. 그러면서 수학에 대한 흥미도 생겼죠. 놀랍게도 고가 난 지 2년 만에 프라카슈는 지역 암산 대회에 출전해 3위를 차지했어요. 13세부터는 인도 대표로 출전한 국제 대회에서 세계 기록을 4개나 세웠고요. 그는 ""내가 천재라서가 아니라, 쉽게 계산할 수 있는 나만의 방법을 연구해 꾸준히 연습했기 때문에 빠른 암산이 가능한 것""이라고 설명했어요.",http://kid.chosun.com/site/data/html_dir/2020/09/03/2020090302759.html
1651,"BTS, 다시 불붙은 병역 면제 논쟁",,"빌보드 '핫100' 1위 이후 청원 글도 예술·체육인 병역 특례 기준 모호 지적 최근 방탄소년단(BTS·  )이 한국 가수 최초로 미국 빌보드 싱글 차트 '핫 100'에서 1위를 거머쥐면서, 멤버들의 병역 문제가 다시 '뜨거운 감자'로 떠올랐다. 방탄소년단은 지난 2018년 5월엔 앨범 차트인 '빌보드 200'에서 1위를 기록한 바 있다. 빌보드 양대 차트를 석권할 정도로 세계에 우리나라를 알린 공이 큰 만큼 멤버 전원에게 병역을 면제해줘야 한다는 주장과, 인기 연예인을 병역법상 특례 대상에 포함하는 건 형평성에 맞지 않는다는 목소리가 맞선다. 지난 1일 국민신문고에는 ""케이팝 역에 길이 남을 대기록을 세운 방탄소년단에게 병역을 면제해 계속 활동을 이어갈 수 있도록 해야 한다""고 주장하는 글이 올라왔다. 현행 병역법상 병역 특례 대상자는 스포츠 선수와 순수 예술인으로 한정한다. ▲올림픽 3위 이상 ▲아시안게임 1위 ▲국제예술경연대회 2위 이상 등의 성적을 얻으면 병역 면제를 받는다. 이 제도는 나라를 빛낸 예술·체육인이 병역 부담 없이 재능을 펼칠 수 있도록 하자는 취지에서 1973년 제정됐다. 하지만 제도가 만들어 지 반 세기 가까이 흐른 만큼 시대상을 반영해 수정해야 한다는 지적이 이어졌다. 병역 면제 기준과 대상이 모호해졌다는 것이다. 방탄소년단 병역 면제를 주장하는 이들은 ""축구선수 손흥민과 피아니스트 조성은 국내외 대회에서 활약한 공로를 인정받아 군대에 가지 않았다. 대중가요 분야에서 최고 기록을 남긴 방탄소년단도 이들 못지않은 공을 세웠다""고 말한다. 반대 의견도 팽팽하다. 이들은 ""많은 20대가 학업이나 생업을 뒤로하고 군대에 간다""며 ""가수는 개인 이익을 위해 활동하는 건데, 성과를 냈다고 병역을 면제하는 건 공평하지 않다""고 한다. 현재 방탄소년단은 (1992년생)과 슈가(1993년생), RM과 제이홉(1994년생) 등 모든 멤버가 입대를 앞두고 있다.",http://kid.chosun.com/site/data/html_dir/2020/09/05/2020090500341.html
1652,한국 SNS 이용률 87％로 '세계 3위',,"10대, '페이스북' 가장 인기 우리나라의 소셜미디어(SNS) 이용률이 세계에서 셋째로 높은 것으로 나타났다. 10대 청소년이 가장 많이 용하는 소셜미디어는 페이스북으로 조됐다. 7일 KT경제경영연구소와 디지털렙 DMC미디어의 '소셜미디어 현황 및 전망' 자료에 따르면, 컨설팅 업체 위아소셜 조 결과 올해 1분기(1~3월) 한국의 소셜미디어 이용률은 87%로, 세계 평균(49%)의 약 1.8배를 기록했다. 국가별 순위로는 아랍에미리트(99%)와 대만(88%)에 이어 3위다. 말레이시아(81%), 싱가포르(79%), 홍콩(78%), 아르헨티나(76%), 뉴질랜드(75%), 태국(75%), 스웨덴(73%) 등이 뒤를 이었다. 소셜미디어에 익숙한 10대와 20대는 페이스북과 인스타그램을 가장 많이 용했다. 닐슨 코리안 클릭이 올해 1분기 국내 소셜미디어의 월평균 이용자를 연령별로 조한 자료를 보면, 10대는 페이스북(221만 명), 인스타그램(191만 명), 트위터(86만 명) 순으로 선호도가 높았다. 20대는 인스타그램(493만 명), 페이스북(386만 명), 밴드(178만 명) 순으로 조됐다. 모바일인덱스가 올해 6월 기준 국내 안드로이드 운영체제를 대상으로 조한 소셜미디어 월간 이용자 수는 네이버 밴드가 1692만 명으로 가장 많았다. 이어 인스타그램(1149만 명), 카카오스토리(996만 명), 페이스북(985만 명), 네이버 카페(510만 명), 틱톡(294만 명) 순이었다.",http://kid.chosun.com/site/data/html_dir/2020/09/07/2020090702608.html
1653,UFO 흔적?… 시베리아 툰드라에 생긴 거대한 구멍,,"얼마 전 시베리아 툰드라 상공을 비행하던 러시아 TV 프로그램 제작의 카메라에 커다란 구덩이가 포착됐습니다. 동그란 모양으로 뻥 뚫린 이 구덩이는 폭이 20m, 깊이는 30m에 달했어요. 구덩이의 정체는 무엇일까요? UFO(미확인 비행물체)가 착륙했던 흔적일까요? 미국 방송 CNN은 최근 시베리아에 나타난 구덩이를 소개하며 ""툰드라에서 이 같은 분화구 모양 구멍이 발견된 것은 2013년 이후 9번째""라고 보도했어요. 당시 처음 발견된 구덩이를 두고 과학자들은 '운석이 충돌한 흔적' 'UFO가 왔다가 간 증거' 등 여러 가능성을 제기했죠. 아쉽게도 정확한 원인은 아직 밝혀지지 않았어요. 일부 과학자는 구덩이가 자연 발생했다고 추정합니다. 지구 온난화로 시베리아의 기온이 오르는 현상을 지적하면서요. 이들은 ""영구동토층(1년 내내 얼어 있는 땅)이 녹아내리면서 지층 아래 있던 메탄가스층이 폭발해 구덩이가 생긴 것""이라고 분석했습니다. 툰드라 시베리아와 알래스카 북부 등 북극해 연안의 넓은 벌판으로, 1년 중 대부분이 눈과 얼음으로 덮여 있음.",http://kid.chosun.com/site/data/html_dir/2020/09/07/2020090702804.html
1654,기자들의 수다,,,http://kid.chosun.com/site/data/html_dir/2020/09/03/2020090302798.html
1655,"""바다 생물의 '죽음' 밝혀야 또 다른 비극 막아낼 수 있죠""",,"국내 1호 해양 생물 전문 수의 이영란 세계자연기금 한국본부 팀장 ""위장이 텅텅 비었네. 식도에 낚싯바늘이 걸려서 오랫동안 먹이를 못 먹었나 봐요. 어휴, 짠해."" 지난달 20일, 제주에서 붉은바다거북 체를 부검하던 이영란 세계자연기금(WWF) 한국본부 해양보전팀장이 긴 한숨을 내쉬었다. 그의 손에는 새끼손가락만 한 낚싯바늘이 들려 있었다. '국내 1호' 해양 생물 전문 수의인 이 팀장은 해안가에서 죽은 채 발견된 바다거북의 폐(斃死) 원인을 밝혀내려고 제주를 찾았다. 부검 결과, 바다거북 두 마리의 식도와 입에서 미끼로 쓰이는 작은 생선 토막과 낚싯바늘이 나왔다. 날카로운 바늘은 연약한 바다거북의 살점을 하염없이 찔렀으리라. 제대로 먹이 활동을 못한 바다거북은 그렇게 굶어 죽었다. 최근 서울에서 만난 이 팀장은 ""바다거북, 돌고래 등 많은 해양 생물이 인간 탓에 숨이 끊어 채 육지로 떠밀려 온다""고 했다. ◇새끼 상괭이는 왜 죽었을까 현재 국내에서 활동하는 해양 생물 전문 수의는 이 팀장을 비롯해 5명 남짓이다. 이들의 역할은 아픈 동물을 치료하는 일반적인 수의와는 다르다. 동물의 '삶'보다 '죽음'에 초점을 맞춘다. ""강아지나 고양이가 다치면 동물 병원에서 수술하죠? 해양 생물은 수술 자체가 어려운 경우가 많아요. 바다에 는 동물이 수의에게 왔다는 건 이미 상태가 심각하다는 뜻이거든요. 살리기 어렵다고 판단되면, 안락 후 부검을 합니다. '대체 이 녀석은 왜 죽었을까' 파악해서 또 다른 개체가 비슷한 일을 당하지 않도록 돕는 게 제 일이에요."" 이 팀장은 2008년 국립수산과학원 '고래연구소'에 들어가면서 멸종 위기 보호종인 상괭이와 제주 지역에만 서식하는 남방큰돌고래 등 다양한 해양 생물 부검을 맡았다. 지난 1월 제주 한림항 선착장에서 행한 참고래 부검은 이 팀장에게 잊을 수 없는 기억으로 남았다. 몸길이 13m, 무게 약 12t(톤)의 대형 참고래였다. 전국에서 수의와 연구원 30여 명이 모여 공동 부검을 한 례는 이때가 처음이었다고 한다. ""덩치는 크지만 어미 젖을 뗀 지 얼마 안 된 새끼였어요. 죽은 채 바다에 떠 있던 걸 어민이 발견해 신고했죠. 부검할 땐 이미 폐한 지 20일은 지난 상태였어요. 부패가 심했죠. 배 속에선 플라스틱 쓰레기와 1m 길이 긴 밧줄이 나왔어요. 하지만 10t 넘는 고래를 죽일 만큼 위협적인 건 아니었죠. 배에 부딪히거나 그물에 걸린 상처도 없었고요. 참고래는 젖을 떼고도 꽤 오래 엄마 고래와 함께 다녀요. 엄마 곁에 있어야 할 아기가 왜 혼자 죽었을까요? 원인을 밝히지 못해 미안할 뿐이죠."" ◇바다를 지키는 일, 곧 인류를 구하는 일 어릴 때부터 동물을 좋아했고 공부도 곧잘 했던 이 팀장은 건국대학교 수의학과에 학해 개·고양이 전문 동물병원에서 수의로 일했다. “대학생 땐 도서관에 틀어박혀서 공부만 했어요. 어찌나 적성에 안 맞던지(웃음). 수의가 되고 그간 해보고 싶었던 일에 하나씩 도전했죠. 그중 하나가 스쿠버 다이빙이었어요. 바다에서 물개와 수영하고 운 좋으면 돌고래도 만났죠. 바다에 푹 빠져 살았네요. ‘직업에 취미를 더하면 어떨까?’ 하는 생각이 문득 들더군요. 그렇게 해양 생물을 보살피는 수의가 되기로 마음먹었어요.” 2008년만 해도 해양 생물을 전문으로 보호하고 치료하는 곳은 없었다. 무작정 해양 생물과 관련된 기관을 찾아 나섰다. 그해 인연이 닿은 국립수산과학원 고래연구소에서 해양 생물을 전문으로 공부하면서 이듬해 본격적으로 일을 시작했다. 국내 1호 해양 생물 전문 수의로 일한 지 올해로 11년이다. 여전히 개·고양이가 아닌 고래를 살린다고 말하면 ‘갸우뚱’ 하는 람이 많단다. 해양 생물을 보호 대상이 아닌 ‘먹을거리’로 보는 인식 탓이다. 하지만 이 팀장은 “해양 생물과 바다를 지키는 게 곧 인류를 구하는 일”이라고 강조했다. “죽은 바다거북의 배를 갈라보면 온통 플라스틱 쓰레기예요. 위장에 들어찬 그 많은 쓰레기가 어디서 왔겠어요. 지금 이 순간, 나부터 쓰레기를 줄여야 해요. 일회용품을 덜 쓰는 등 지금 당장 실천할 수 있는 일이 많아요. 불편함을 조금만 감수하면 누구나 바다를 살릴 수 있죠. 인간과 자연이 하나로 연결돼 있다는 걸 잊지 마세요. 자연이 파괴되고 동물이 하나둘 라지면 그다음 차례는 누가 될까요?”",http://kid.chosun.com/site/data/html_dir/2020/09/05/2020090500330.html
1656,"美 마술사, 풍선 타고 7590m '둥둥'",,"미국 애리조나주(州) 막의 7590m 상공에 알록달록한 풍선 50여 개가 떴습니다. 백두산(2744m) 세 개를 더한 높이 가까이 떠오른 풍선에는 누군가 대롱대롱 매달려 있었어요. 어떻게 된 일일까요? 미국 방송 CNN은 누구나 한 번쯤 꿈꾸는 '풍선 타고 하늘 날기'를 실현한 데이비드 블레인(47·  )의 연을 지난 3일(현지 시각) 소개했습니다. 미국의 유명 마술인 블레인은 헬륨 가스를 채운 특수 풍선 52개에 매달려 하늘로 올랐어요. 고도가 높아지면서 산소가 부족해지자 산소호흡기에 의존해 숨을 쉬었죠. 블레인은 보통 비행기가 날아다니는 높이인 7590m까지 올랐다가 풍선과 연결된 줄을 끊고 스카이다이빙으로 낙하했어요. 이어 지상 2438m 지점에서 낙하산을 펼치고 무히 착륙했답니다. 이 모든 장면은 유튜브를 통해 전 세계에 실시간 중계됐습니다. 블레인은 ""풍선에 매달려 날아다니는 영화 속 장면을 현실로 만들고 싶었다""고 했어요. 블레인은 꿈을 이루기까지 2년이라는 준비 기간을 거쳤습니다. 그동안 스카이다이버 자격증과 열기구 조종 자격증 등을 취득했죠. 이날 현장에는 스카이다이빙 전문가, 풍선 전문가, 기상 전문가 등이 동원됐어요. 또 원격으로 공기를 빼거나 넣을 수 있는 특별한 풍선을 용했습니다. 그러니 아무나 따라 해선 절대로 안 되겠죠?",http://kid.chosun.com/site/data/html_dir/2020/09/05/2020090500338.html
